;username;tweet;orang 1;orang 2;orang 3;hasil;;;;;;;;
1583453293170540000;Chandra_lpg;video yg ini sy simpan ya pak buat sy tunjukkan pada anak² bpk dilapangan mana tau ada yg blm tau mana tau ada yg bandel tdk mengindahkan perintah bpk semangat berbenah pak kembalikan marwah polisi yg hancur akibat oknum² dilapangan yg berwatak pemeras;1;1;1;1;;;;;;;;
1583102186862820000;s_b_darmawan;lapornya ke polisi? 😌;0;0;0;0;;;;;;;;
1583355694878950000;lemet_utri;kbo binmas mengatakan bahwa kegiatan ini di lakukan untuk membantu masyarakat yang ada di intan jaya bantuan nyata polri;1;1;1;1;;;;;;;;
1583329342419260000;xxclsrxx;sekali gue pikir polisi eh tapi ngetem di pintu keluar mall gue pikir satpam eh kok nilang;0;0;0;0;;;;;;;;
1583474818380600000;FatFatru;mantaaap pak polisi lanjut;1;1;1;1;;;;;;;;
1583357845105320000;muhadjir8415;kbo binmas mengatakan bahwa kegiatan ini di lakukan untuk membantu masyarakat yang ada di intan jaya serta menjaga kambtimas di wilayah intan jaya tulus dari hati bantuan nyata polri;1;1;1;1;;;;;;;;
1583245687826720000;GoposId;setiap personel polri di pohuwato diwajibkan untuk memberikan pelayanan maksimal kepada masyarakat mulai dari tingkat polres hingga polsek-polsek se-pohuwato;1;1;1;1;;;;;;;;
1583367438275840000;Youmuni1;menggapai hinggaaa ke pelosok negeri bentuk bantuan nyata polri dgan salah satunyaa dgnnn pemeriksaan kesehatan gratis secara door to door bagi warga di kabupaten yahukimo papua;1;1;1;1;;;;;;;;
1583030030908920000;Bule66662;ujung2nya tes urine jadi senjata politik lg nih ambyar sudah🤣🤣🤣;-1;-1;-1;-1;;;;;;;;
1583234352221420000;ikrarfahreza;dijemput polisi mah kaya yg maling ayam;-1;-1;-1;-1;;;;;;;;
1583062701172920000;PrimusLexicanum;ini mah bukan bodo lg tapi gak normal;-1;-1;-1;-1;;;;;;;;
1583414019951840000;DewaArjuna1974;ga usah dengar si rambo pak jaksa jgn ngaruh dia bukan polisi lagi si rambo ingin bebas dr hukuman mati tegakkan seadil-adilnya pak jaksa;1;1;1;1;;;;;;;;
1583100953007310000;Kurosaki_Icigo;lah pelaku sama yg meriksa sama2 polisi klean masih aja percaya ma mereka yg bodoh siapa?;-1;-1;-1;-1;;;;;;;;
1583464069083800000;senyawaCH4;sama kaya polisi tidur gak sih?;0;0;0;0;;;;;;;;
1583077600884230000;ruhendie;bubarkan polisi;-1;-1;-1;-1;;;;;;;;
1583116605290320000;davosic;kalau polisi gak menembakkan gas air mata yang dilarang untuk digunakan di stadion gak bakal ada 133 nyawa yang melayang sia-sia logika sederhana itu gak bakalan bisa dipahami polisi pendengung dan keluarga polisi macam kau;-1;-1;-1;-1;;;;;;;;
1582939212298740000;Bunga48597162;polri gelar rekonstruksi petaka kanjuruhan;0;0;0;0;;;;;;;;
1582984465500240000;Galihtaufikaja;gua pgn ngoment takut diserang tas tp ya kdg siswa lbh kek dajjal dibaikin ngelunjak digalakin malah divideoin tp divideo ini parah sih gurunya;-1;-1;-1;-1;;;;;;;;
1583569776932450000;AfrianM2;ini sih biasanya klo ada petinggi polri mau lewat makanya rela hujanan;-1;-1;-1;-1;;;;;;;;
1583181036523240000;burcangjo77;just info buat rekan² yg sedang beraktifita harap tetap waspada karna baru saja kejadian jam 2040 di jln pangeran jayakarta jakarta timur telah di begal 1 unit motor dengan nopol b 5394 thx greget lah tolong;0;0;0;0;;;;;;;;
1583466127627520000;TEKAPEdotco;restorative justice polres palopo hentikan kasus seorang ayah mencuri demi berobat anak;0;0;0;0;;;;;;;;
1583380724950120000;abdurrochman5;iya dlm polri;0;0;0;0;;;;;;;;
1583432590156960000;OfficialiNewsTV;polisi menangkap pria berinisial r 36 tersangka pembunuhan wanita berinisial ay 36 yang jasadnya ditemukan terbungkus plastik di jl kalimalang pondok gede bekasi;1;1;1;1;;;;;;;;
1582913475763840000;pmanlixious;tw gw baru liat akun bokep indo yang namanya fay itu ya ampun kok dia berani banget ya mukanya terpampang jelas gtu kalau ketahuan polisi gmana tuh?;0;0;0;0;;;;;;;;
1582931474172770000;RadenNingrat99;banyak polisi mementingkan live tiktokan daripada tugasnya sebagai pengayom jangan harap kinerja semakin baik apalagi kapok;-1;-1;-1;-1;;;;;;;;
1582924321567410000;tauberitamedia;sambo tiba menggunakan mobil taktis milik korps brimob dia mendapatkan pengawalan ketat dari anggota polri;0;0;0;0;;;;;;;;
1583278475640970000;AntoniusVanus;usul polisi jg dites setiap 3 bln sekali apabila positip narkoba pecat;0;0;0;0;;;;;;;;
1583106284160950000;kabarpol;bentrok antar kelompok massa di mampang jakarta selatan polisi tahan 43 tersangka;0;0;0;0;;;;;;;;
1583393538837930000;Buaya_Sumur;sebenernya yg mls baca siapa;-1;-1;-1;-1;;;;;;;;
1582937541811940000;berlianmedia1;kapolri jenderal pol listyo sigit prabowo memimpin upacara serah terima jabatan sertijab sejumlah perwira tinggi pati polri di gedung rupatama jakarta selatan selasa 18/10;0;0;0;0;;;;;;;;
1583248276769240000;MallSofya;kalau sampai jendral kena kasus berarti ini kenakalan ini sudah berjejaring sampai ke atas reformasi polri sangat diperlukan;1;1;1;1;;;;;;;;
1583352331894030000;ade_item88;selama mereka ini masih nongol negara ini tidak akan pernah damai tinggal tunggu kehancuran;-1;-1;-1;-1;;;;;;;;
1582928225722040000;yudiplent;setuju saya usul polisi dulu test urine buat beri contoh;1;1;1;1;;;;;;;;
1583065410169350000;arifdianf;yg menang tetap polisi yg berkasus polisi yg periksa polisi yg jadi saksi polisi apapun kasusnya pokoknya yg menang polisi;0;0;0;0;;;;;;;;
1583464347741060000;novykayra;ada apa sih pak?;0;0;0;0;;;;;;;;
1583263846286110000;junichirich;lah dijalanan bnyk org sipil lebih blagu dr aparat khususnya yg pakai stiker2 keluarga besar pol keluarga besar milit keluarga besar pemuda orange dll kdng bnyk melawan tuh ke polisi lalu lintas bapak kurang baca berita atau gmn sih;-1;-1;-1;-1;;;;;;;;
1583060442641210000;gigok_;kejahatan paling keji yaitu pelaku pencurian di sertai kekerasan apa lagi sampe berujung kematian sampai kapan kita hidup dengan perasaan yg cemas ??? jangan bicara ham dengan pelaku begalrampokpembunuh mereka layak di hukum mati;-1;-1;-1;-1;;;;;;;;
1583305508827820000;icanARM;ngebet amat jadi polisi 🤣;-1;-1;-1;-1;;;;;;;;
1583009945473390000;sumomoaiko;dahulukan nyawa dr pada ego gue gk bisa diginiin harusnya dia gak nyakitin gue mending diri sendiri aman dulu setelah aman lari ke polisi keluarin semua amarah disitu memang dunia gk adil tp dunia udah terlalu penuh sama penjahat yg gk bakal sadar sampe kiamat;0;0;0;0;;;;;;;;
1583040388419370000;SKHmemorandum;bintara hingga perwira polrestabes surabaya masuk gerbong mutas;0;0;0;0;;;;;;;;
1583142266537140000;KompasTV;pelaku vandalisme di polres luwu ditangkap seorang polisi dan diduga alami gangguan jiwa;0;0;0;0;;;;;;;;
1583107252692850000;tahumanis69;harusnya dimulai dr lingkungan sendiri cc;0;0;0;0;;;;;;;;
1582949191604610000;biangkerok;polisi ga sadar kalo selama ini kehadiran mereka tuh bikin orang bilang waduh ribet ni dalem ati;-1;-1;-1;-1;;;;;;;;
1583347759121580000;syjerigi;awas aja klo meninggalkanku lagi apalagi baru di tengah jalan jadi polisi tidur klo di tengh² jalan xixi;0;0;0;0;;;;;;;;
1583106315584350000;sendy_hrr;jangan kasih ampun sih ini oknum polisi ini sudah mencoreng nama baik polri dan sudah semestinya ditindak pidana;-1;-1;-1;-1;;;;;;;;
1583048144895740000;Rosemar63346677;polisi memeriksa sejumlah saksi terkait kasus penusukan bocah di cimahi sepulang mengaji;0;0;0;0;;;;;;;;
1583009300892370000;silveraaa__;mas mas polisi knp akhir akhir ini ngelove igku terus 😭;0;0;0;0;;;;;;;;
1583392607874350000;rizalhadi_25;jendral hoegeng polisi terbaik polisi2 sekarang hanya main-main sj wirda robin radikal;-1;-1;-1;-1;;;;;;;;
1583371078394870000;rizqi8938;emang info ini bisa dipertanggung jawabkan? polisi jg blm ngresmiin jg kn info ini?;0;0;0;0;;;;;;;;
1582909800090050000;herie_kribo;tes urine dulu smua anggota polisinya live di media biar smua rakyat indonesia nonton dan rakyat yakin dan percaya kembali dgn polisi;0;0;0;0;;;;;;;;
1583161570229510000;UsangJelihim;represivitas aparat tukang pukul oligarki polri dalam menghadapi aksi hmi cabang palembang;-1;-1;-1;-1;;;;;;;;
1582985177931710000;MNCNewsroom;keluarga korban tragedi kanjuruhan malang yang sebelumnya mengajukan autopsi namun batal buka suara orang tua korban mengakui pembatalan itu karena terus didatangi polisi dan merasa diawasi;-1;-1;-1;-1;;;;;;;;
1582985517213180000;boraspa71;polisi itu sipil baca uu donk;0;0;0;0;;;;;;;;
1582945644812980000;sir_usil;kemarin ada yang ngaku info ke wa sekarang ada yang ngaku admin sdm cari pegawai paruh waktu bagaimana ini pak?;0;0;0;0;;;;;;;;
1583574595004960000;NanaRobinson17;terlalu kalau polisi tidak bisa menangkap pelaku 😡😡😡😭😭😭;-1;-1;-1;-1;;;;;;;;
1583421455974380000;ForRezim;tolak utk di robohkan eggi sudjana minta jokowi hadir di sidang lanjutan ijazah palsu di pn jakpus;0;0;0;0;;;;;;;;
1583590961720230000;KangPlongo888;potong 1 generasi untuk kembalikan polisi ke rel yg benar;1;1;1;1;;;;;;;;
1583065252261820000;polisiidol;kembaran lu grad;0;0;0;0;;;;;;;;
1583352385224650000;h3lda_ss;masyarakat di kampung kimak sangat berterima kasih ada pelayanan kesehatan gratis yang diadakan polri bantuan nyata polri;1;1;1;1;;;;;;;;
1583347709435560000;Rifqizuhdi281;awas dilapor polisi wkwkwk;0;-1;-1;-1;;;;;;;;
1583336860746950000;ISupart;ya pak polisi tdk ditemukan bukan berarti tidak ada kalau di  tasikan pungli 100 yg berani lapor 1 org sdh luar biasa;0;0;0;0;;;;;;;;
1582907748601440000;satlantasbabar1;polri selalu ada untuk masyarakat lawancovid-19;1;1;-1;1;;;;;;;;
1583118208457840000;Rafikanov1999;memang agoda banyak penipuan di karenakan sop yang mereka miliki menjadi wadah kepada para penipu contoh kasus yg saya alami cc saya di bobo dan sudah ada surat dei bank dan polisi aja agoda tetap tidak mau melakukan apapun yg justru hanya terkesan cuci tangan;-1;-1;-1;-1;;;;;;;;
1583461050506130000;Gloompkin;lah elu yg kocakpssi kan yg naungin bola ya gamungkin lah polisi bawa gas air mata pssi gatau;-1;-1;-1;-1;;;;;;;;
1582940480018740000;jamall_79;yg harus nya yg di tes urine polisi nya;0;-1;-1;-1;;;;;;;;
1583381088587910000;kontenislam_com;penyelesaian ham berat hanya lip service reformasi polri gagal;-1;-1;-1;-1;;;;;;;;
1583361560164340000;RKalitidu;bantuan nyata polri luar biasa top;1;1;1;1;;;;;;;;
1583396479766790000;leoneta_thok;hal hal seperti ini yg bisa bikin citra polri ancur kalo ngak disikapi dgn tegas pak bagaiman ini pak?🙏🙄🤔;-1;-1;-1;-1;;;;;;;;
1583286085182180000;KolorCeplok22;belum lapor polisi bossss kok koar2 doang gk sabar yg dari kemarin bacot taunya lemah;-1;-1;-1;-1;;;;;;;;
1583133127748520000;IntrlinArlingo1;mesti nya humas polri tes oren anggota perwira kapolsek kapolres dan anggota perwira kapolda se indonesia bersihkan dulu lembaga polri dari narkoba semua narkoba dari tahun 2010 itu sampai saat ini sudah mencapai angka 43 narkoba dari 33 propinsi ratusan kab ribuan kec tan;0;0;0;0;;;;;;;;
1583498029520530000;ScioCogitoCredo;meskipun 20 abad lalu tuhan yesus telah mengingatkan namun sy tetap merasa marah sedih malu karena psykopat berjubah pdm bisa ada di jaman ini ? apa yang dia ajarkan lain dengan apa yang dia pikirkan apa yang dia pikirkan lain dengan dia perbuat apakah dia ada kelainan?;0;0;0;0;;;;;;;;
1583122041112520000;aziziyah_fadya;tentu saja polisi juga manusia yg bisa saja melakukan kesalahan hanya saja memwng setiap yg melanggar ini harus tetap ditindak apapun pangkatnya;1;0;1;1;;;;;;;;
1583391691670960000;RafliPadang;polisi yang bunuh polisi aja susah di beresin  masak salah polisi hrs lapor ke polisi wkwkwkwk;-1;-1;-1;-1;;;;;;;;
1583517659651770000;ibalpradana;terima kasih akun bo yang sudah meramaikan tren bantuan nyata polri 🙏🏻;1;1;1;1;;;;;;;;
1583410712990220000;warm_jack;susno duadji dan e simanjuntak dicekal dlm program tv oleh dewan pers dan kpi ketika selaku menyuarakan ttg kasus duren sawit bambangtri dan sugik dikerjai dan dimasukkan bui ketika menghormati proses hukum dg uu ite oleh cyber polri ;-1;-1;-1;-1;;;;;;;;
1583456336980820000;annascesar;polisi di bikini bottom loh;0;0;0;0;;;;;;;;
1583170557553830000;Akbarjuliansa1;dengan kegiatan gotong royong bersama warga desa adalah bentuk jalan polri dalam melayani serta untuk masyarakat dan dapat menjalin keakraban antara masyarakat dengan anggota polisi;1;1;1;1;;;;;;;;
1583106074579680000;hendurarara;lapornya ke polisi lg? wkwkwkw;0;0;0;0;;;;;;;;
1583380276905880000;AndiAnh25520285;luar biasa mantap polri;1;1;1;1;;;;;;;;
1582947339139840000;CNNIndonesia;pssi polisi dan oksimoron tragedi kanjuruhan;0;0;0;0;;;;;;;;
1583404696144080000;mediakonteks;polisi bergerak cari pelaku penusukan bocah sd yang pulang mengaji di cimahi;1;1;1;1;;;;;;;;
1583367683243840000;mandaqdoni1702;dan yg lo sebut ngibul itu di caci di hina di maki di kritik di fitnah tapi sebutkan satu saja orang yg di panggil polisi bahkan di penjara ? mana yg lebih besar 🤪;0;0;0;0;;;;;;;;
1583288283164880000;bimadhanuwira;iya bener butuh polisi polisi yg benar bukan korup klo korup maki aja 😅;-1;-1;-1;-1;;;;;;;;
1583360823371540000;POLSEK_JOHAR;humas polsek johar baru polres metro jakarta pusat tumbuhkan kepedulian dengan berbagi bantuan nyata polri teruslah berbuat baik di setiap langkah yang kamu jalani salah satunya dengan berbagi;1;1;1;1;;;;;;;;
1582994329551120000;polreslobar;polisi bantu warga terdampak air laut pasang di lembar selatan yang rendam 20 rumah warga;1;1;1;1;;;;;;;;
1583369087241300000;ShPriyanto;guyub rukun santri polri;1;1;1;1;;;;;;;;
1583011323029640000;Liputan861;polisi penolong polres tolitoli bergerak bersihkan lokasi terdampak banjir;1;1;1;1;;;;;;;;
1583061054237840000;_melody_mellow;institusi polri di polsek polres polda kelakuan polisi dari semua pangkat oknum polisi klo melanggar aturan pejabat tinggi polri rerata jenderal;0;0;0;0;;;;;;;;
1583353546921370000;anjannjani;gercep banget nih bantuan kepada istri tahanan yg sedang hamil di kampung penyairan kab sukabumi bantuan nyata polri;1;1;1;1;;;;;;;;
1583065646585500000;Prihandono72;mantap majulah terus wahai polisi republik indonesia ;1;1;1;1;;;;;;;;
1583074062506790000;SoftWarNews;komunikasi ke pulau shetland skotlandia telah benar-benar terputus setelah kabel bawah laut rusak polisi telah menyatakan insiden besar ‼️;0;0;0;0;;;;;;;;
1583133504593720000;oohliv;duuuh gua tu kadang suka takut bawa motor ke depok sendirian krn banyak polisi until i remember that i alr 17 tahun dan gua juga udah punya ktp sim lengkap 😄;0;0;0;0;;;;;;;;
1583063121375400000;la_vellichor;yaelah kalo ada wadah atau lembaga lain yg dikasih wewenang bikin skck atau sim ya gabutuh polisi anjir;-1;-1;-1;-1;;;;;;;;
1583283012531210000;arimurtono2;ya harus ditindak lanjuti itu kekerasan dlm sekolah mestinya dlm sekolah itu harus aman dan melindungi siswa sehingga siswa merasa nyaman dan aman di sekolah;1;1;1;1;;;;;;;;
1583462250894980000;BeritaDotMedia;- polisi mengungkap profesi christian rudolf tobing 36 pembunuh ade yunia rizabani alias icha 36;0;0;0;0;;;;;;;;
1583082157769360000;wiryadiharja;waduh tampang pki tukang fitnah;-1;-1;-1;-1;;;;;;;;
1583360820775650000;goro2bojo;masuk polisi gratis tapi oknum bayar;0;0;0;0;;;;;;;;
1583097860232400000;Kacapecahh_;“kasus yang saat ini terjadi harus menjadi momen bersih-bersih polri dari oknum yg melakukan pelanggaran tak boleh ada mafia narkoba di kepolisian kita” tegas puan pasalnya masyarakat menaruh harapan besar kepada polri dalam pemberantasan narkoba;1;1;1;1;;;;;;;;
1583376902051730000;AstomoIrianto;buka aja kan sekarang udah gak jadi polisi;-1;-1;-1;-1;;;;;;;;
1583307909622270000;indramulya78;dukung pak semoga polisi baik berpihak kepada keadilan bagi seluruh rakyat sehat kan kembali kepolisian ri pak sejarah akan mencatatnya pak;1;1;1;1;;;;;;;;
1583295422353020000;servisouva;sebenarnya itu polisi lagi nyamar mau nangkep temen perempuannya eh malah dia yang ketangkep;0;0;0;0;;;;;;;;
1583456286594960000;bravetrackindo;guru memukul murid dari belakang melempar tas murid dan menendang murid lain dari belakang sangat layak kena pasal penganiyaan lokasi tdk tahu;-1;-1;-1;-1;;;;;;;;
1583270061313520000;TMCPoldaMetro;0832 truck terguling di jalan tol jorr km 44300 cikunir arah cakung saat ini masih proses penanganan polri;0;0;0;0;;;;;;;;
1583608616162310000;yudha4efah;pelaku pembunuhannya seorang pendeta ya ?;0;0;0;0;;;;;;;;
1583392411862000000;JimiMdjamhuri;ada ya manusia itu menebar hoax fitnah kebencian memecahkan belah masih bebas melenggang setan berbulu domba 🤔;-1;-1;-1;-1;;;;;;;;
1583450327176870000;21BeritaTerkini;cerita keluarga korban tragedi kanjuruhan batal autopsi usai didatangi polisi;-1;-1;-1;-1;;;;;;;;
1582964218298780000;biro_polda;20-10-2022 pemeriksaan kesehatan tahap i dalam rekrutmen proaktif bintara polri ta 2023 panda banten di biddokkes polda banten;0;0;0;0;;;;;;;;
1583354810467640000;omsenank1;kalo ini terjadi pada keluarga anda anak anda terus gimana? polisi pembunuh dg menembakan gas air mata;-1;-1;-1;-1;;;;;;;;
1583112036963480000;yosedomee;lapor ke polisi lagilucu;-1;-1;-1;-1;;;;;;;;
1583413122198520000;karay_yasin;untung ga lulus calon polisi sogokan kerjanya gimana kalau sempat lulus;0;0;0;0;;;;;;;;
1583288742735150000;BabankTamvann;polisi india?;0;0;0;0;;;;;;;;
1582945856944500000;SutanNasrul;sdh biasa di kelompok polisi sdh tahu cerita nya mau di bikin kuhp berapa jawaban ngak paham agar sidang di perpanjang agar di tahan di tahan polisi tahanan polisi bisa suka suka dia;-1;-1;-1;-1;;;;;;;;
1582993185617610000;diksidiksi3;terus yang viral di medsos polisi nembak gas air mata ke tribun penonton itu?? ah sudahlah mungkin itu video hoax;-1;-1;-1;-1;;;;;;;;
1583515319150070000;JakartaIDNews;'0024 rekayasa lalu lintas penataan simpang jatiwaringin untuk pengoperasian jalan tol bekasi-cawang-kampung melayu di simpang jl laksamana malahayati-jl jatiwaringin-jl pah…;0;0;0;0;;;;;;;;
1583351870306720000;enzedarch;loh msuk polisi itu bayar ya;-1;-1;-1;-1;;;;;;;;
1583352387204360000;KatakuraKojur;bantuan sembako dan vitamin diberikan bantuan nyata polri;1;1;1;1;;;;;;;;
1583258731185590000;CiptoWibowo15;iya aneh kog mahasiswa sasarannya;-1;-1;-1;-1;;;;;;;;
1583027527622090000;anthony224365;kinerja pak kapolri menurut saya sudah sgt pantas dan memang layak utk diberikan apresiasi setinggi-tingginya oleh khalayak banyak termasuk apresiasi dari pak abdul fickar hadjar krn memang pergerakan kapolri dlm upaya bersih-bersih polri sungguh sangat luar biasa;1;1;1;1;;;;;;;;
1583383867787920000;bayuajiwr;kenapa jadi polri ya bukannya ranah bpom?;0;0;0;0;;;;;;;;
1583369642474560000;corinasocialy;listyo sigit akan mengembalikan marwah polri apalagi teguran itu datang langsung dari presiden jokowi maka akan langsung ditindak lanjuti oleh kapolri;1;1;1;1;;;;;;;;
1583287383344430000;junimendo007;ketika ngetuit begitu seharusnya gunakan otak kanbukan jari amp hape doang sy bkn polisi moral tp lebih bagus jk kita tdk munafik tp jg tdk mengumbar hal² tidak lucu begitu 🙏🏻;-1;-1;-1;-1;;;;;;;;
1583136478544430000;FaisalA75009458;kami dukung pak dgn membuka ulang kasus km 50 dan memproses deni siregar cs yg laporan nya mandek bertahun2 di tambah membongkar kasus2 yg penuh rekayasa polisi akan menjadi emas 24 karat;1;1;1;1;;;;;;;;
1582946344523940000;SaktiTea;yes setuju polisi dulu beresin baru yg laen;1;1;1;1;;;;;;;;
